date,sector,price,s5_key,s5v_key,macro_cell,trend_triad,pivot_type,stereotype,days_to_pivot
2011-05-16,XLV,27.944190979003906,>>|>|>|-,<|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-05-17,XLV,27.944190979003906,>>|>|~|-,<|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-05-18,XLV,28.160696029663086,>>|>|>|+,<|<|<|+,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-05-19,XLV,28.098834991455078,>>|>>|>|-,<|<|<|-,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-05-20,XLV,27.866867065429688,>>|>>|~|-,<|<|<|-,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-05-23,XLV,27.580787658691406,>>|>|<|-,<|<|<|+,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-05-24,XLV,27.503463745117188,>>|~|<|-,<<|<|<|-,P_HOT × V_COLD,DN|DN|DN,NONE,NONE,0
2011-05-25,XLV,27.542112350463867,>>|~|<|-,<|<|<|+,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-05-26,XLV,27.580787658691406,>>|>|<|+,<|<|<|-,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-05-27,XLV,27.596242904663086,>>|>|~|+,<<|<<|<<|-,P_HOT × V_COLD,DN|DN|DN,NONE,NONE,0
2011-05-31,XLV,27.920989990234375,>>|>|~|+,~|~|~|+,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-06-01,XLV,27.534378051757812,>>|~|<|-,<|<|~|-,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-06-02,XLV,27.47252655029297,>>|~|<|-,<<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-06-03,XLV,27.20963478088379,>>|~|<<|-,<|<|<|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-06-06,XLV,27.04724884033203,>>|~|<<|-,<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-06-07,XLV,27.10137939453125,>>|~|<<|+,<<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-06-08,XLV,27.132307052612305,>>|~|<<|+,<<|<|~|+,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-06-09,XLV,27.418399810791016,>>|~|<|+,<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-06-10,XLV,26.91581153869629,>>|<|<<|-,<|<|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-06-13,XLV,27.04724884033203,>>|<|<<|+,<<|<<|<<|-,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-06-14,XLV,27.279216766357422,>>|<|<|+,<<|<|<|+,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-06-15,XLV,26.908069610595703,>>|<|<<|-,<|<|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
2011-06-16,XLV,26.954463958740234,>|<|<<|-,<|<|~|-,P_COLD × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
2011-06-17,XLV,27.016630172729492,>|<|<|+,~|>|>|+,P_NEUTRAL × V_HOT,DN|DN|UP,NONE,NONE,0
2011-06-20,XLV,27.288578033447266,>|<|<|+,<<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|UP,NONE,NONE,0
2011-06-21,XLV,27.459522247314453,>>|~|~|+,<|<|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
2011-06-22,XLV,27.296358108520508,>>|<|~|-,<<|<|<|-,P_NEUTRAL × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
2011-06-23,XLV,27.265270233154297,>>|<|~|-,<|~|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
2011-06-24,XLV,26.946691513061523,>|<|<|-,~|~|>|+,P_COLD × V_HOT,DN|DN|UP,NONE,NONE,0
2011-06-27,XLV,27.0865535736084,>|<|~|+,<|<|<|-,P_COLD × V_COLD,DN|DN|UP,NONE,NONE,0
2011-06-28,XLV,27.467288970947266,>>|~|>|+,<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|UP,NONE,NONE,0
2011-06-29,XLV,27.521677017211914,>>|~|~|-,<<|<|<|+,P_NEUTRAL × V_COLD,DN|DN|UP,NONE,NONE,0
2011-06-30,XLV,27.607158660888672,>>|~|>>|+,<<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|UP,NONE,NONE,0
2011-07-01,XLV,27.941272735595703,>>|>|>>|+,<|<|<|+,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-07-05,XLV,27.863571166992188,>>|~|>>|-,<<|<<|<<|-,P_HOT × V_COLD,DN|DN|DN,NONE,NONE,0
2011-07-06,XLV,27.941272735595703,>>|>|>>|+,<<|<<|<|+,P_HOT × V_COLD,DN|DN|DN,NONE,NONE,0
2011-07-07,XLV,27.92572784423828,>>|>|>>|-,<<|<|<|+,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-07-08,XLV,27.80139923095703,>>|>|>|-,<<|<|<|-,P_HOT × V_COLD,DN|DN|DN,NONE,NONE,0
2011-07-11,XLV,27.42066764831543,>>|~|~|-,<<|<<|<|+,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-07-12,XLV,27.42066764831543,>>|~|~|-,<<|<|<|+,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-07-13,XLV,27.529455184936523,>>|~|~|+,<<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-07-14,XLV,27.482837677001953,>>|~|~|-,<|<|<|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-07-15,XLV,27.342973709106445,>>|~|~|-,<|<|<|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-07-18,XLV,27.14095115661621,>>|<|<|-,<<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-07-19,XLV,27.3818302154541,>>|~|~|+,<|<|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-07-20,XLV,27.288578033447266,>|~|~|-,<<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-07-21,XLV,27.70039939880371,>>|~|~|+,<|~|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-07-22,XLV,27.653776168823242,>|~|~|-,<<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-07-25,XLV,27.366283416748047,>|<|<|-,<<|<|<|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-07-26,XLV,27.14872932434082,>|<|<|-,<|<|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-07-27,XLV,26.67475700378418,~|<<|<<|-,~|>|>|+,P_COLD × V_HOT,DN|DN|DN,NONE,NONE,0
2011-07-28,XLV,26.65143394470215,~|<<|<<|-,~|>|>|-,P_COLD × V_HOT,DN|DN|DN,NONE,NONE,0
2011-07-29,XLV,26.511564254760742,~|<<|<<|+,~|>|>|-,P_COLD × V_HOT,DN|DN|DN,NONE,NONE,0
2011-08-01,XLV,26.06090545654297,~|<<|<<|-,>>|>>|>>|+,P_COLD × V_HOT,DN|DN|DN,NONE,NONE,0
2011-08-02,XLV,25.5014591217041,<|<<|<<|-,>>|>>|>>|-,P_COLD × V_HOT,DN|DN|DN,NONE,NONE,0
2011-08-03,XLV,25.548086166381836,<|<<|<<|-,>>|>>|>>|-,P_COLD × V_HOT,DN|DN|DN,NONE,NONE,0
2011-08-04,XLV,24.530193328857422,<<|<<|<<|-,>>|>>|>>|-,P_COLD × V_HOT,DN|DN|DN,NONE,NONE,0
2011-08-05,XLV,24.716678619384766,<<|<<|<<|-,>>|>>|>>|+,P_COLD × V_HOT,DN|DN|DN,NONE,NONE,0
2011-08-08,XLV,23.45015525817871,<<|<<|<<|-,>>|>>|>>|+,P_COLD × V_HOT,DN|DN|UP,NONE,NONE,0
2011-08-09,XLV,24.304872512817383,<<|<<|<<|-,>>|>>|>>|-,P_COLD × V_HOT,DN|DN|DN,NONE,NONE,0
2011-08-10,XLV,23.27921485900879,<<|<<|<<|-,>>|>>|>|-,P_COLD × V_HOT,UP|UP|UP,NONE,NONE,0
2011-08-11,XLV,24.34371566772461,<<|<<|<<|+,>|>|>|-,P_COLD × V_HOT,UP|UP|UP,NONE,NONE,0
2011-08-12,XLV,24.58458709716797,<|<<|<<|+,~|~|<|-,P_COLD × V_HOT,UP|UP|UP,NONE,NONE,0
2011-08-15,XLV,24.996402740478516,<|<<|<<|+,~|<|<<|-,P_COLD × V_NEUTRAL,UP|UP|DN,NONE,NONE,0
2011-08-16,XLV,24.97308921813965,<|<<|<<|-,~|<|<<|-,P_COLD × V_NEUTRAL,UP|UP|DN,NONE,NONE,0
2011-08-17,XLV,24.996402740478516,<|<<|<<|+,<|<|<<|-,P_COLD × V_COLD,UP|UP|DN,NONE,NONE,0
2011-08-18,XLV,24.172773361206055,<<|<<|<<|-,>|~|<|+,P_COLD × V_HOT,UP|UP|DN,NONE,NONE,0
2011-08-19,XLV,24.11060905456543,<<|<<|<<|+,~|~|<|-,P_COLD × V_NEUTRAL,UP|UP|DN,NONE,NONE,0
2011-08-22,XLV,24.095075607299805,<<|<<|<<|-,<|<|<<|-,P_COLD × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-08-23,XLV,24.879850387573242,<<|<<|<|+,~|~|<<|+,P_COLD × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-08-24,XLV,25.167346954345703,<|<<|~|+,<|<|<<|-,P_COLD × V_COLD,UP|UP|UP,NONE,NONE,0
2011-08-25,XLV,24.739990234375,<<|<<|<|-,<|<<|<<|-,P_COLD × V_COLD,UP|UP|UP,NONE,NONE,0
2011-08-26,XLV,25.05079460144043,<<|<<|~|+,<|<|<<|+,P_COLD × V_COLD,UP|UP|UP,NONE,NONE,0
2011-08-29,XLV,25.687936782836914,<|<<|>>|+,<|<<|<<|-,P_COLD × V_COLD,UP|UP|UP,NONE,NONE,0
2011-08-30,XLV,25.77341079711914,<|<|>>|+,<<|<<|<<|-,P_COLD × V_COLD,UP|UP|UP,NONE,NONE,0
2011-08-31,XLV,25.95212745666504,<|<|>>|-,~|<|<|+,P_COLD × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-09-01,XLV,25.78118896484375,<|<<|>>|-,<|<<|<<|-,P_COLD × V_COLD,DN|DN|DN,NONE,NONE,0
2011-09-02,XLV,25.21396827697754,<|<<|~|-,<<|<<|<<|-,P_COLD × V_COLD,DN|DN|UP,NONE,NONE,0
2011-09-06,XLV,25.276126861572266,<|<<|~|-,<|<|<|+,P_COLD × V_COLD,DN|DN|UP,NONE,NONE,0
2011-09-07,XLV,25.8822078704834,<|<|>>|+,<|<|<|-,P_COLD × V_COLD,DN|DN|DN,NONE,NONE,0
2011-09-08,XLV,25.60247230529785,<|<<|>|-,<|<|<|+,P_COLD × V_COLD,DN|DN|DN,NONE,NONE,0
2011-09-09,XLV,24.84099578857422,<<|<<|<|-,>|~|>|+,P_COLD × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
2011-09-12,XLV,24.926475524902344,<<|<<|<|+,~|<|~|-,P_COLD × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
2011-09-13,XLV,25.182889938354492,<|<<|~|+,<|<|<|-,P_COLD × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
2011-09-14,XLV,25.42376708984375,<|<|>|+,~|<|~|+,P_COLD × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
2011-09-15,XLV,25.656864166259766,<|<|>|+,~|<|~|-,P_NEUTRAL × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
2011-09-16,XLV,25.795137405395508,<|<|>|+,~|~|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-09-19,XLV,25.552959442138672,<|<|~|-,<|<<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-09-20,XLV,25.787317276000977,<|<|~|+,<|<|<|+,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-09-21,XLV,25.092056274414062,<|<|<|-,<|<|~|+,P_COLD × V_COLD,DN|DN|DN,NONE,NONE,0
2011-09-22,XLV,24.584272384643555,<<|<<|<<|-,>|>|>>|+,P_COLD × V_HOT,DN|DN|UP,NONE,NONE,0
2011-09-23,XLV,24.592086791992188,<<|<<|<<|-,<|<|~|-,P_COLD × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
2011-09-26,XLV,24.998310089111328,<<|<|<|+,<|<<|~|-,P_COLD × V_COLD,DN|DN|UP,NONE,NONE,0
2011-09-27,XLV,25.381099700927734,<|<|~|+,<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2011-09-28,XLV,24.94363021850586,<<|<|<|-,<|<<|<|-,P_COLD × V_COLD,DN|DN|DN,NONE,NONE,0
2011-09-29,XLV,25.107677459716797,<<|<|<|+,<|<|<|+,P_COLD × V_COLD,DN|DN|DN,NONE,NONE,0
2011-09-30,XLV,24.78738784790039,<<|<<|<<|-,~|<|~|+,P_COLD × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2011-10-03,XLV,23.998384475708008,<<|<<|<<|-,>|~|>|+,P_COLD × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-10-04,XLV,24.256179809570312,<<|<<|<<|-,>>|>|>>|+,P_COLD × V_HOT,UP|UP|UP,NONE,NONE,0
2011-10-05,XLV,24.646766662597656,<<|<|<|+,~|<|~|-,P_COLD × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-10-06,XLV,24.94363021850586,<<|<|<|+,~|<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-10-07,XLV,24.920188903808594,<<|<|<|-,<|<|<|-,P_COLD × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-10-10,XLV,25.49047088623047,<<|<|~|+,<<|<<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-10-11,XLV,25.45140838623047,<<|<|~|-,<|<<|<|+,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-10-12,XLV,25.467023849487305,<<|~|~|+,<|<|<|+,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-10-13,XLV,25.443586349487305,<<|~|~|-,<<|<<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-10-14,XLV,25.68577003479004,<<|~|>|+,<<|<<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-10-17,XLV,25.24048614501953,<<|<|~|-,<<|<<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-10-18,XLV,25.42796516418457,<<|<|~|+,<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-10-19,XLV,25.381099700927734,<<|~|~|-,<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-10-20,XLV,25.3576602935791,<<|~|~|+,<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-10-21,XLV,25.865440368652344,<|>|>|+,<|<|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-10-24,XLV,26.256046295166016,<|>|>>|+,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-10-25,XLV,25.724817276000977,<|~|>|-,<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-10-26,XLV,26.068552017211914,<|~|>|-,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-10-27,XLV,26.701318740844727,<|>|>|+,~|>|>|+,P_HOT × V_HOT,UP|UP|UP,NONE,NONE,0
2011-10-28,XLV,26.724746704101562,<|>|>|-,<|~|~|-,P_HOT × V_NEUTRAL,UP|DN|DN,NONE,NONE,0
2011-10-31,XLV,26.21697235107422,<|~|>|-,~|~|~|+,P_HOT × V_NEUTRAL,UP|DN|DN,NONE,NONE,0
2011-11-01,XLV,25.717018127441406,<|~|~|-,~|>|>|+,P_NEUTRAL × V_HOT,UP|DN|UP,NONE,NONE,0
2011-11-02,XLV,25.888879776000977,<|~|~|+,<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|DN|UP,NONE,NONE,0
2011-11-03,XLV,26.170108795166016,<|~|~|+,<|<|~|+,P_NEUTRAL × V_NEUTRAL,UP|DN|UP,NONE,NONE,0
2011-11-04,XLV,25.92793846130371,<|~|~|-,<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|DN|UP,NONE,NONE,0
2011-11-07,XLV,26.232603073120117,<|~|~|+,<|<|<|-,P_NEUTRAL × V_COLD,UP|DN|UP,NONE,NONE,0
2011-11-08,XLV,26.552900314331055,<|~|>|+,<|<|<|-,P_HOT × V_COLD,UP|DN|DN,NONE,NONE,0
2011-11-09,XLV,25.787317276000977,<|<|<|-,<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|DN|UP,NONE,NONE,0
2011-11-10,XLV,26.154481887817383,<|~|~|+,<|<|<|-,P_NEUTRAL × V_COLD,UP|DN|UP,NONE,NONE,0
2011-11-11,XLV,26.615386962890625,<|~|~|+,<<|<<|<<|-,P_HOT × V_COLD,UP|DN|DN,NONE,NONE,0
2011-11-14,XLV,26.435710906982422,<|~|~|-,<<|<<|<<|-,P_NEUTRAL × V_COLD,UP|DN|DN,NONE,NONE,0
2011-11-15,XLV,26.498207092285156,<|~|~|+,<<|<<|<<|+,P_NEUTRAL × V_COLD,UP|DN|DN,NONE,NONE,0
2011-11-16,XLV,25.990427017211914,<|~|<|-,<|<|<|+,P_NEUTRAL × V_COLD,UP|DN|DN,NONE,NONE,0
2011-11-17,XLV,25.717018127441406,<|<|<<|-,<|<|~|+,P_NEUTRAL × V_NEUTRAL,UP|DN|DN,NONE,NONE,0
2011-11-18,XLV,25.66232681274414,<|<|<|+,<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|DN|DN,NONE,NONE,0
2011-11-21,XLV,25.170177459716797,<<|<|<<|-,<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|DN|DN,NONE,NONE,0
2011-11-22,XLV,25.232667922973633,<<|<|<<|-,<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|DN|DN,NONE,NONE,0
2011-11-23,XLV,24.865501403808594,<<|<|<<|-,<<|<|<|-,P_COLD × V_COLD,UP|DN|DN,NONE,NONE,0
2011-11-25,XLV,24.771764755249023,<<|<<|<<|-,<<|<<|<<|-,P_COLD × V_COLD,UP|UP|UP,NONE,NONE,0
2011-11-28,XLV,25.435781478881836,<<|<|<|+,<<|<<|<|+,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-11-29,XLV,25.5451602935791,<<|<|<|+,<<|<|<|+,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-11-30,XLV,26.466968536376953,<|~|>|+,~|~|>|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-12-01,XLV,26.506017684936523,<|~|>|+,<|<|<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
2011-12-02,XLV,26.177913665771484,<|~|~|-,<|<|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-12-05,XLV,26.22479820251465,<|~|>|+,<|<|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-12-06,XLV,26.334152221679688,<|~|>|+,<<|<<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-12-07,XLV,26.529457092285156,<|~|>|-,<|<|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-12-08,XLV,26.03730583190918,<<|<|<|-,<|<|~|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-12-09,XLV,26.420095443725586,<|~|~|+,<<|<<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-12-12,XLV,26.10761070251465,<|<|<|-,<<|<<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-12-13,XLV,26.060733795166016,<<|<|<|-,<|<|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-12-14,XLV,26.04511833190918,<<|<|<|-,<|<|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-12-15,XLV,26.334152221679688,<|<|<|+,<|<|~|-,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-12-16,XLV,26.246170043945312,<|<|~|+,>|>|>|+,P_NEUTRAL × V_HOT,UP|UP|UP,NONE,NONE,0
2011-12-19,XLV,26.246170043945312,<<|<|<|-,<<|<<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-12-20,XLV,26.796083450317383,<|~|~|+,<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2011-12-21,XLV,26.968915939331055,<|~|~|+,<<|<<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-12-22,XLV,27.165307998657227,<|~|>|+,<<|<<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-12-23,XLV,27.338125228881836,<|~|>|+,<<|<<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-12-27,XLV,27.400985717773438,<|~|>|-,<<|<<|<<|+,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
2011-12-28,XLV,27.102449417114258,<|~|~|-,<<|<<|<<|+,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-12-29,XLV,27.29884910583496,<|~|>|+,<<|<<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2011-12-30,XLV,27.251710891723633,<|~|>|-,<<|<<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2012-01-03,XLV,27.605222702026367,<|>|>>|+,<|<|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-01-04,XLV,27.471681594848633,<|~|>>|-,<<|<|<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
2012-01-05,XLV,27.55023193359375,<|>|>|-,<|<|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-01-06,XLV,27.59737205505371,<|>|>>|+,<|<|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-01-09,XLV,27.644506454467773,<|>|>|-,<<|<<|~|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
2012-01-10,XLV,27.848752975463867,<|>|>>|+,<|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-01-11,XLV,27.872323989868164,~|>>|>>|-,<<|<|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-01-12,XLV,27.958730697631836,<|>>|>|-,<<|<|<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
2012-01-13,XLV,27.83304786682129,<|>>|>|+,<<|<|<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
2012-01-17,XLV,28.00588035583496,~|>>|>|-,<<|<|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-01-18,XLV,28.16299057006836,~|>>|>|+,<|<|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-01-19,XLV,28.16299057006836,~|>>|>|-,<|~|>|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-01-20,XLV,28.16299057006836,~|>>|>|-,<<|<|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-01-23,XLV,28.037296295166016,~|>>|>|-,<<|<|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-01-24,XLV,28.045150756835938,~|>>|>|-,<|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-01-25,XLV,28.249399185180664,~|>>|>|-,<|~|>|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-01-26,XLV,28.12371063232422,~|>>|>|+,<|~|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-01-27,XLV,28.1394100189209,~|>>|>|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-01-30,XLV,28.10013771057129,~|>>|>|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-01-31,XLV,28.12371063232422,~|>>|~|-,<|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-02-01,XLV,28.398662567138672,~|>>|>|+,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-02-02,XLV,28.28868293762207,~|>>|>|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-02-03,XLV,28.453645706176758,~|>>|>|-,<|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-02-06,XLV,28.296533584594727,~|>>|~|-,<|<|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-02-07,XLV,28.398662567138672,~|>|>|+,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-02-08,XLV,28.398662567138672,~|>|~|-,<<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-02-09,XLV,28.249399185180664,~|>>|~|-,<|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-02-10,XLV,28.131563186645508,~|>|~|-,<<|<|<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
2012-02-13,XLV,28.34366798400879,~|>|~|+,<<|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-02-14,XLV,28.46150779724121,~|>|~|-,<<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-02-15,XLV,28.406513214111328,~|>|~|-,<<|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-02-16,XLV,28.563631057739258,~|>|>|+,<<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-02-17,XLV,28.469377517700195,~|>|~|-,<|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2012-02-21,XLV,28.265117645263672,~|>|~|-,<<|<|<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
2012-02-22,XLV,28.265117645263672,~|>|~|-,<<|<|<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
